Elliston Discus 36.92
Elliston Pole 370.0
Elliston Javelin 51.22
Elliston 1500m 281.35
Namurois 100m 11.51
Namurois Long 675.0
Namurois Shot 11.9
Namurois High 200.99999999999997
Namurois 400m 49.3
Namurois 110m 16.43
Namurois Discus 38.58
Namurois Pole 390.0
Namurois Javelin 49.1
Namurois 1500m 266.29
Foster 100m 11.49
Foster Long 625.0
Foster Shot 12.7
Foster High 185.0
Foster 400m 50.35
Foster 110m 15.78
Foster Discus 36.38
Foster Pole 450.0
Foster Javelin 56.6
Foster 1500m 275.82
Osterwalder 100m 11.38
Osterwalder Long 685.0
Osterwalder Shot 10.54
Osterwalder High 183.0
Osterwalder 400m 50.38
Osterwalder 110m 15.57
Osterwalder Discus 30.94
Osterwalder Pole 459.99999999999994
Osterwalder Javelin 58.88
Osterwalder 1500m 274.45
Swann 100m 11
Swann Long 691.0
Swann Shot 11.05
Swann High 183.0
Swann 400m 48.04
Swann 110m 15.16
Swann Discus 35.9
Swann Pole 381.0
Swann Javelin 44.54
Swann 1500m 266.81
Longarato 100m 11.27
Longarato Long 689.0
Longarato Shot 12.78
Longarato High 194.0
Longarato 400m 51.69
Longarato 110m 15.96
Longarato Discus 40.24
Longarato Pole 380.0
Longarato Javelin 55.64
Longarato 1500m 286.03
Collet 100m 10.89
Collet Long 666.0
Collet Shot 12.2
Collet High 180.0
Collet 400m 52.84
Collet 110m 15.94
Collet Discus 36.32
Collet Pole 561.0
Collet Javelin 50.58
Collet 1500m 324.35
Motolko 100m 11.07
Motolko Long 735.0
Motolko Shot 12.62
Motolko High 199.0
Motolko 400m 53.19
Motolko 110m 15.49
Motolko Discus 37.48
Motolko Pole 380.0
Motolko Javelin 50.5
Motolko 1500m 294.8
Schneider 100m 11.56
Schneider Long 671.0
Schneider Shot 11.74
Schneider High 190.0
Schneider 400m 50.72
Schneider 110m 15.95
Schneider Discus 36.84
Schneider Pole 420.0
Schneider Javelin 54.72
Schneider 1500m 267.43
Walsh 100m 11.8
Walsh Long 654.0
Walsh Shot 14.45
Walsh High 188.0
Walsh 400m 51.26
Walsh 110m 15.85
Walsh Discus 45.2
Walsh Pole 370.0
Walsh Javelin 55.72
Walsh 1500m 282
Honea 100m 11.66
Honea Long 675.0
Honea Shot 11.74
Honea High 200.0
Honea 400m 51.56
Honea 110m 15.4
Honea Discus 40.9
Honea Pole 390.0
Honea Javelin 53.24
Honea 1500m 280.03
Savio 100m 11.61
Savio Long 660.0
Savio Shot 13.71
Savio High 183.0
Savio 400m 51.38
Savio 110m 16.25
Savio Discus 39.3
Savio Pole 420.0
Savio Javelin 56.92
Savio 1500m 274.12
Bostroem 100m 11.83
Bostroem Long 666.0
Bostroem Shot 12.54
Bostroem High 204.0
Bostroem 400m 52.03
Bostroem 110m 16.3
Bostroem Discus 38.44
Bostroem Pole 430.0
Bostroem Javelin 57.24
Bostroem 1500m 284.51
Meer 100m 11.79
Meer Long 693.0
Meer Shot 12.9
Meer High 198.0
Meer 400m 52.17
Meer 110m 16.12
Meer Discus 39.53
Meer Pole 400.0
Meer Javelin 53.7
Meer 1500m 274.8
Borer 100m 11.56
Borer Long 663.0
Borer Shot 11.78
Borer High 192.0
Borer 400m 49.94
Borer 110m 14.7
Borer Discus 31.78
Borer Pole 420.0
Borer Javelin 47.54
Borer 1500m 265.52
Bierle 100m 11.17
Bierle Long 665.0
Bierle Shot 12.53
Bierle High 191.0
Bierle 400m 51.22
Bierle 110m 15.31
Bierle Discus 41.32
Bierle Pole 340.0
Bierle Javelin 52.72
Bierle 1500m 273.74
Renger 100m 11.43
Renger Long 640.0
Renger Shot 14.08
Renger High 177.0
Renger 400m 51.94
Renger 110m 17.1
Renger Discus 42.54
Renger Pole 450.0
Renger Javelin 61.54
Renger 1500m 288.4
Johnson 100m 11.38
Johnson Long 679.0
Johnson Shot 12.29
Johnson High 190.0
Johnson 400m 50.21
Johnson 110m 15.5
Johnson Discus 35.92
Johnson Pole 415.00000000000006
Johnson Javelin 46.68
Johnson 1500m 273.29
Terhes 100m 11.53
Terhes Long 700.0
Terhes Shot 12.74
Terhes High 197.0
Terhes 400m 51.1
Terhes 110m 15.1
Terhes Discus 36.24
Terhes Pole 390.0
Terhes Javelin 40.7
Terhes 1500m 268.11
Navarro 100m 11.56
Navarro Long 610.0
Navarro Shot 12.38
Navarro High 192.0
Navarro 400m 51.64
Navarro 110m 16.24
Navarro Discus 34.6
Navarro Pole 420.0
Navarro Javelin 69.58
Navarro 1500m 275.7
Chen 100m 11.59
Chen Long 676.0
Chen Shot 12.92
Chen High 193.0
Chen 400m 51.78
Chen 110m 15.79
Chen Discus 39.32
Chen Pole 440.00000000000006
Chen Javelin 43.12
Chen 1500m 273.44
Kochhan 100m 11.3
Kochhan Long 702.0
Kochhan Shot 11.61
Kochhan High 195.0
Kochhan 400m 51.33
Kochhan 110m 14.97
Kochhan Discus 37.9
Kochhan Pole 440.00000000000006
Kochhan Javelin 47.52
Kochhan 1500m 311.02
Bradshaw 100m 11.56
Bradshaw Long 657.0
Bradshaw Shot 11.46
Bradshaw High 190.0
Bradshaw 400m 51.1
Bradshaw 110m 15.4
Bradshaw Discus 34.62
Bradshaw Pole 450.0
Bradshaw Javelin 46.02
Bradshaw 1500m 260.45
Kolov 100m 11.53
Kolov Long 679.0
Kolov Shot 14.84
Kolov High 191.0
Kolov 400m 53.04
Kolov 110m 17.69
Kolov Discus 43.94
Kolov Pole 400.0
Kolov Javelin 53.02
Kolov 1500m 274.24
Yao 100m 12.01
Yao Long 669.0
Yao Shot 13.88
Yao High 196.0
Yao 400m 53.05
Yao 110m 15.93
Yao Discus 42.64
Yao Pole 409.99999999999994
Yao Javelin 52.34
Yao 1500m 280.94
Vedel 100m 12.14
Vedel Long 672.0
Vedel Shot 12.84
Vedel High 208.0
Vedel 400m 53.07
Vedel 110m 15.47
Vedel Discus 36.6
Vedel Pole 440.00000000000006
Vedel Javelin 54.44
Vedel 1500m 294.17
Laing 100m 11.42
Laing Long 674.0
Laing Shot 11.91
Laing High 177.0
Laing 400m 50.37
Laing 110m 15.36
Laing Discus 37.08
Laing Pole 400.0
Laing Javelin 59.16
Laing 1500m 280.63
Pracher 100m 11.54
Pracher Long 694.0
Pracher Shot 12.83
Pracher High 184.0
Pracher 400m 53.55
Pracher 110m 15.2
Pracher Discus 40.42
Pracher Pole 450.0
Pracher Javelin 46.12
Pracher 1500m 286.01
Koelsch 100m 11.49
Koelsch Long 665.0
Koelsch Shot 14.74
Koelsch High 194.0
Koelsch 400m 53.22
Koelsch 110m 15.93
Koelsch Discus 38.22
Koelsch Pole 440.00000000000006
Koelsch Javelin 57.08
Koelsch 1500m 315.63
Mueller 100m 11.53
Mueller Long 668.0
Mueller Shot 12.83
Mueller High 182.0
Mueller 400m 50.29
Mueller 110m 15.19
Mueller Discus 37.1
Mueller Pole 420.0
Mueller Javelin 47.24
Mueller 1500m 275.74
Frolov 100m 11.58
Frolov Long 715.0
Frolov Shot 11.86
Frolov High 195.0
Frolov 400m 52.22
Frolov 110m 15.88
Frolov Discus 34.26
Frolov Pole 450.0
Frolov Javelin 52.34
Frolov 1500m 291.52
Szalai 100m 11.35
Szalai Long 669.0
Szalai Shot 12.55
Szalai High 190.0
Szalai 400m 49.13
Szalai 110m 14.84
Szalai Discus 31.9
Szalai Pole 340.0
Szalai Javelin 52.84
Szalai 1500m 269.04
Milonas 100m 11.11
Milonas Long 720.0
Milonas Shot 11.38
Milonas High 192.0
Milonas 400m 50.22
Milonas 110m 15.73
Milonas Discus 38.04
Milonas Pole 350.0
Milonas Javelin 48.06
Milonas 1500m 275.02
Jonasson 100m 11.46
Jonasson Long 648.0
Jonasson Shot 14.7
Jonasson High 178.0
Jonasson 400m 50.67
Jonasson 110m 17.23
Jonasson Discus 41.64
Jonasson Pole 380.0
Jonasson Javelin 51.84
Jonasson 1500m 254.88
Vasilakis 100m 11.52
Vasilakis Long 641.0
Vasilakis Shot 12.76
Vasilakis High 188.0
Vasilakis 400m 50.74
Vasilakis 110m 15.05
Vasilakis Discus 38.08
Vasilakis Pole 390.0
Vasilakis Javelin 48.46
Vasilakis 1500m 267.35
Andreyev 100m 11.92
Andreyev Long 669.0
Andreyev Shot 14.15
Andreyev High 190.0
Andreyev 400m 53.28
Andreyev 110m 15.88
Andreyev Discus 40.36
Andreyev Pole 440.00000000000006
Andreyev Javelin 54.34
Andreyev 1500m 291.57
Obikwu 100m 11.78
Obikwu Long 659.0
Obikwu Shot 13.97
Obikwu High 195.0
Obikwu 400m 52.1
Obikwu 110m 16.19
Obikwu Discus 42.08
Obikwu Pole 400.0
Obikwu Javelin 53.82
Obikwu 1500m 286.85
Warner 100m 11.14
Warner Long 626.0
Warner Shot 13.23
Warner High 193.0
Warner 400m 51.05
Warner 110m 15.31
Warner Discus 39.6
Warner Pole 405.0
Warner Javelin 53.58
Warner 1500m 304.99
Braszkiewicz 100m 11.32
Braszkiewicz Long 694.0
Braszkiewicz Shot 12.63
Braszkiewicz High 192.0
Braszkiewicz 400m 51.22
Braszkiewicz 110m 16.54
Braszkiewicz Discus 37.74
Braszkiewicz Pole 430.0
Braszkiewicz Javelin 43.58
Braszkiewicz 1500m 273.94
Heyward 100m 11
Heyward Long 669.0
Heyward Shot 11.97
Heyward High 187.0
Heyward 400m 49.83
Heyward 110m 16.78
Heyward Discus 40.12
Heyward Pole 400.0
Heyward Javelin 50.08
Heyward 1500m 278
Krippendorf 100m 11.54
Krippendorf Long 654.0
Krippendorf Shot 13.54
Krippendorf High 192.0
Krippendorf 400m 51.79
Krippendorf 110m 15.76
Krippendorf Discus 39.6
Krippendorf Pole 450.0
Krippendorf Javelin 49
Krippendorf 1500m 299.75
Mastalerz 100m 11.49
Mastalerz Long 649.0
Mastalerz Shot 12.91
Mastalerz High 183.0
Mastalerz 400m 52.08
Mastalerz 110m 16.08
Mastalerz Discus 41.22
Mastalerz Pole 420.0
Mastalerz Javelin 52.18
Mastalerz 1500m 271.55
Zehender 100m 11.15
Zehender Long 703.0
Zehender Shot 13.1
Zehender High 197.0
Zehender 400m 52.83
Zehender 110m 15.36
Zehender Discus 35.2
Zehender Pole 380.0
Zehender Javelin 52.7
Zehender 1500m 297.44
Williamson 100m 11.13
Williamson Long 659.0
Williamson Shot 10.68
Williamson High 202.0
Williamson 400m 48.89
Williamson 110m 16.54
Williamson Discus 35.06
Williamson Pole 380.0
Williamson Javelin 51.04
Williamson 1500m 269.27
Niemkiewicz 100m 11.69
Niemkiewicz Long 675.0
Niemkiewicz Shot 14.96
Niemkiewicz High 195.0
Niemkiewicz 400m 54.39
Niemkiewicz 110m 17.19
Niemkiewicz Discus 44.18
Niemkiewicz Pole 390.0
Niemkiewicz Javelin 59.28
Niemkiewicz 1500m 291.9
Wojszko 100m 11.5
Wojszko Long 689.0
Wojszko Shot 11.76
Wojszko High 204.0
Wojszko 400m 50.23
Wojszko 110m 15.22
Wojszko Discus 34.38
Wojszko Pole 400.0
Wojszko Javelin 47.9
Wojszko 1500m 294.95
Maihoefer 100m 11.2
Maihoefer Long 708.0
Maihoefer Shot 12.4
Maihoefer High 185.0
Maihoefer 400m 51.44
Maihoefer 110m 15.07
Maihoefer Discus 32.94
Maihoefer Pole 409.99999999999994
Maihoefer Javelin 45.58
Maihoefer 1500m 279.81
Hanel 100m 11.54
Hanel Long 690.0
Hanel Shot 11.99
Hanel High 197.0
Hanel 400m 50.77
Hanel 110m 15.92
Hanel Discus 30.06
Hanel Pole 380.0
Hanel Javelin 59.18
Hanel 1500m 273.58
Sager 100m 11.51
Sager Long 691.0
Sager Shot 11.05
Sager High 204.0
Sager 400m 50.99
Sager 110m 15.54
Sager Discus 37.84
Sager Pole 390.0
Sager Javelin 45.54
Sager 1500m 278.29
Gournias 100m 11.16
Gournias Long 733.0
Gournias Shot 11.56
Gournias High 204.0
Gournias 400m 49.71
Gournias 110m 15.89
Gournias Discus 35.28
Gournias Pole 390.0
Gournias Javelin 45.22
Gournias 1500m 306.73
Kopciowski 100m 11.44
Kopciowski Long 693.0
Kopciowski Shot 11.79
Kopciowski High 192.0
Kopciowski 400m 51.28
Kopciowski 110m 16.35
Kopciowski Discus 35.88
Kopciowski Pole 409.99999999999994
Kopciowski Javelin 52.22
Kopciowski 1500m 273.57
Markus 100m 11.57
Markus Long 660.0
Markus Shot 12.99
Markus High 192.0
Markus 400m 52.1
Markus 110m 15.62
Markus Discus 37.78
Markus Pole 380.0
Markus Javelin 57.62
Markus 1500m 281.58
Zhou 100m 11.6
Zhou Long 705.0
Zhou Shot 11.68
Zhou High 196.0
Zhou 400m 50.07
Zhou 110m 15.22
Zhou Discus 32.46
Zhou Pole 430.0
Zhou Javelin 40.74
Zhou 1500m 280.52
Appel 100m 11.52
Appel Long 680.0
Appel Shot 12.06
Appel High 197.0
Appel 400m 51.66
Appel 110m 15.59
Appel Discus 37.7
Appel Pole 409.99999999999994
Appel Javelin 43.04
Appel 1500m 274.86
Stelyukov 100m 11.75
Stelyukov Long 673.0
Stelyukov Shot 12.49
Stelyukov High 198.0
Stelyukov 400m 54.97
Stelyukov 110m 16.47
Stelyukov Discus 38.78
Stelyukov Pole 459.99999999999994
Stelyukov Javelin 53.5
Stelyukov 1500m 284.82
Roettl 100m 10.85
Roettl Long 732.0
Roettl Shot 10.61
Roettl High 180.0
Roettl 400m 48.84
Roettl 110m 14.51
Roettl Discus 33.74
Roettl Pole 380.0
Roettl Javelin 36.62
Roettl 1500m 282.52
Derevyanchuk 100m 11.7
Derevyanchuk Long 662.0
Derevyanchuk Shot 11.19
Derevyanchuk High 191.0
Derevyanchuk 400m 52.37
Derevyanchuk 110m 15.46
Derevyanchuk Discus 36.5
Derevyanchuk Pole 440.00000000000006
Derevyanchuk Javelin 55.58
Derevyanchuk 1500m 285.2
Atkinson 100m 11.52
Atkinson Long 684.0
Atkinson Shot 11.53
Atkinson High 184.0
Atkinson 400m 49.68
Atkinson 110m 15.62
Atkinson Discus 33.42
Atkinson Pole 420.0
Atkinson Javelin 49.9
Atkinson 1500m 276.62
Dotti 100m 11.59
Dotti Long 649.0
Dotti Shot 12.96
Dotti High 180.0
Dotti 400m 50.92
Dotti 110m 16.24
Dotti Discus 34.82
Dotti Pole 430.0
Dotti Javelin 51.64
Dotti 1500m 264.52
Papadopoulos 100m 11.64
Papadopoulos Long 712.0
Papadopoulos Shot 12.89
Papadopoulos High 200.99999999999997
Papadopoulos 400m 55
Papadopoulos 110m 15.76
Papadopoulos Discus 38.86
Papadopoulos Pole 409.99999999999994
Papadopoulos Javelin 48.32
Papadopoulos 1500m 292.27
Hoering 100m 10.75
Hoering Long 698.0
Hoering Shot 12.9
Hoering High 182.0
Hoering 400m 50.86
Hoering 110m 15.22
Hoering Discus 36.3
Hoering Pole 400.0
Hoering Javelin 46.6
Hoering 1500m 314.67
Romero 100m 11.78
Romero Long 657.0
Romero Shot 12.45
Romero High 186.0
Romero 400m 51.58
Romero 110m 15.87
Romero Discus 37.7
Romero Pole 409.99999999999994
Romero Javelin 53.16
Romero 1500m 271.21
Novikov 100m 11.53
Novikov Long 683.0
Novikov Shot 12.33
Novikov High 181.0
Novikov 400m 50.98
Novikov 110m 15.9
Novikov Discus 42.4
Novikov Pole 380.0
Novikov Javelin 50.3
Novikov 1500m 279.83
Freyer 100m 11.26
Freyer Long 625.0
Freyer Shot 12.95
Freyer High 182.0
Freyer 400m 50.27
Freyer 110m 15.04
Freyer Discus 36.48
Freyer Pole 370.0
Freyer Javelin 53.16
Freyer 1500m 280.06
Wanat 100m 11.41
Wanat Long 676.0
Wanat Shot 10.75
Wanat High 186.0
Wanat 400m 50.94
Wanat 110m 15.63
Wanat Discus 39.98
Wanat Pole 380.0
Wanat Javelin 45.5
Wanat 1500m 260.2
Kludzeweit 100m 11.66
Kludzeweit Long 648.0
Kludzeweit Shot 11.7
Kludzeweit High 176.0
Kludzeweit 400m 50.17
Kludzeweit 110m 15.26
Kludzeweit Discus 38.48
Kludzeweit Pole 440.00000000000006
Kludzeweit Javelin 42.2
Kludzeweit 1500m 264.64
Evely 100m 11.89
Evely Long 642.0
Evely Shot 12.32
Evely High 188.0
Evely 400m 51.24
Evely 110m 15.74
Evely Discus 35.7
Evely Pole 420.0
Evely Javelin 51.28
Evely 1500m 264.33
Hytten 100m 11.49
Hytten Long 669.0
Hytten Shot 11.67
Hytten High 191.0
Hytten 400m 50.19
Hytten 110m 15.88
Hytten Discus 40.3
Hytten Pole 340.0
Hytten Javelin 51.22
Hytten 1500m 270.7
Heinold 100m 11.78
Heinold Long 650.0
Heinold Shot 12.99
Heinold High 184.0
Heinold 400m 52.87
Heinold 110m 15.84
Heinold Discus 42.24
Heinold Pole 420.0
Heinold Javelin 58.48
Heinold 1500m 297.65
Loeffler 100m 11.62
Loeffler Long 660.0
Loeffler Shot 12.89
Loeffler High 181.0
Loeffler 400m 51.34
Loeffler 110m 15.03
Loeffler Discus 36.96
Loeffler Pole 409.99999999999994
Loeffler Javelin 50.5
Loeffler 1500m 286.66
Verbal 100m 11.15
Verbal Long 616.0
Verbal Shot 12.16
Verbal High 183.0
Verbal 400m 49.79
Verbal 110m 16.1
Verbal Discus 37.42
Verbal Pole 381.0
Verbal Javelin 55.4
Verbal 1500m 274
Lorenz 100m 11.83
Lorenz Long 655.0
Lorenz Shot 12.8
Lorenz High 186.0
Lorenz 400m 50.5
Lorenz 110m 16
Lorenz Discus 41.28
Lorenz Pole 370.0
Lorenz Javelin 52.14
Lorenz 1500m 273.02
Cruciger 100m 10.91
Cruciger Long 680.0
Cruciger Shot 12.09
Cruciger High 190.0
Cruciger 400m 49.04
Cruciger 110m 15.49
Cruciger Discus 31.02
Cruciger Pole 400.0
Cruciger Javelin 41.5
Cruciger 1500m 287.54
Swierczynski 100m 11.47
Swierczynski Long 704.0
Swierczynski Shot 11.51
Swierczynski High 177.0
Swierczynski 400m 51.33
Swierczynski 110m 15.56
Swierczynski Discus 37.74
Swierczynski Pole 409.99999999999994
Swierczynski Javelin 43.82
Swierczynski 1500m 267.09
Aguilar 100m 11.43
Aguilar Long 700.0
Aguilar Shot 12.53
Aguilar High 189.0
Aguilar 400m 51.26
Aguilar 110m 16.73
Aguilar Discus 33.74
Aguilar Pole 400.0
Aguilar Javelin 47
Aguilar 1500m 263.63
Garner 100m 11.28
Garner Long 682.0
Garner Shot 12.27
Garner High 180.0
Garner 400m 51.27
Garner 110m 15.78
Garner Discus 39.32
Garner Pole 400.0
Garner Javelin 46.6
Garner 1500m 279.85
Zylka 100m 11.42
Zylka Long 703.0
Zylka Shot 11.56
Zylka High 185.0
Zylka 400m 53.08
Zylka 110m 15.17
Zylka Discus 35
Zylka Pole 440.00000000000006
Zylka Javelin 46.48
Zylka 1500m 286.7
Sheridan 100m 11.05
Sheridan Long 714.0
Sheridan Shot 12.82
Sheridan High 179.0
Sheridan 400m 52.84
Sheridan 110m 15.59
Sheridan Discus 43.08
Sheridan Pole 420.0
Sheridan Javelin 42.8
Sheridan 1500m 311.59
Kleemann 100m 11.43
Kleemann Long 686.0
Kleemann Shot 11.68
Kleemann High 191.0
Kleemann 400m 49.77
Kleemann 110m 15.94
Kleemann Discus 39.44
Kleemann Pole 390.0
Kleemann Javelin 43.9
Kleemann 1500m 284.87
Krastev 100m 11.51
Krastev Long 682.0
Krastev Shot 14.24
Krastev High 194.0
Krastev 400m 53.64
Krastev 110m 16.13
Krastev Discus 40.18
Krastev Pole 420.0
Krastev Javelin 56.6
Krastev 1500m 329.61
Sudoh 100m 11.57
Sudoh Long 661.0
Sudoh Shot 11.55
Sudoh High 195.0
Sudoh 400m 53.13
Sudoh 110m 16.15
Sudoh Discus 37.56
Sudoh Pole 420.0
Sudoh Javelin 49.88
Sudoh 1500m 269.66
Petz 100m 11.4
Petz Long 697.0
Petz Shot 11.32
Petz High 170.0
Petz 400m 50.35
Petz 110m 14.78
Petz Discus 35.28
Petz Pole 390.0
Petz Javelin 53.44
Petz 1500m 285.16
Uwe 100m 11.13
Uwe Long 646.0
Uwe Shot 12
Uwe High 166.0
Uwe 400m 49.75
Uwe 110m 15.61
Uwe Discus 37.42
Uwe Pole 380.0
Uwe Javelin 58.2
Uwe 1500m 279.23
Bellingen 100m 12.04
Bellingen Long 663.0
Bellingen Shot 12.07
Bellingen High 189.0
Bellingen 400m 52.42
Bellingen 110m 16.01
Bellingen Discus 35.58
Bellingen Pole 450.0
Bellingen Javelin 54.84
Bellingen 1500m 278.8
Dell 100m 11.46
Dell Long 624.0
Dell Shot 12.37
Dell High 194.0
Dell 400m 51.34
Dell 110m 15.73
Dell Discus 40.74
Dell Pole 320.0
Dell Javelin 57.96
Dell 1500m 274.68
#
Voss 100m 10.69
Voss Long 788.0
Voss Shot 14.98
Voss High 210.0
Voss 400m 47.96
Voss 110m 14.13
Voss Discus 43.96
Voss Pole 509.99999999999994
Voss Javelin 58.02
Voss 1500m 265.93
Wentz 100m 10.85
Wentz Long 749.0
Wentz Shot 15.82
Wentz High 204.99999999999997
Wentz 400m 47.55
Wentz 110m 13.96
Wentz Discus 48.2
Wentz Pole 480.0
Wentz Javelin 65.5
Wentz 1500m 274.58
Tarnovetski 100m 11.01
Tarnovetski Long 743.0
Tarnovetski Shot 15.32
Tarnovetski High 206.99999999999997
Tarnovetski 400m 49.22
Tarnovetski 110m 14.86
Tarnovetski Discus 47.66
Tarnovetski Pole 490.00000000000006
Tarnovetski Javelin 58.6
Tarnovetski 1500m 263.96
Bright 100m 10.9
Bright Long 731.0
Bright Shot 14.35
Bright High 211.0
Bright 400m 49.24
Bright 110m 14.16
Bright Discus 41.12
Bright Pole 550.0
Bright Javelin 57.68
Bright 1500m 284.49
Kuelvet 100m 11.06
Kuelvet Long 744.0
Kuelvet Shot 14.57
Kuelvet High 204.0
Kuelvet 400m 49.27
Kuelvet 110m 14.98
Kuelvet Discus 49.36
Kuelvet Pole 480.0
Kuelvet Javelin 63.08
Kuelvet 1500m 265.94
Motti 100m 10.98
Motti Long 739.0
Motti Shot 15.13
Motti High 213.0
Motti 400m 48.83
Motti 110m 14.57
Motti Discus 47.66
Motti Pole 440.00000000000006
Motti Javelin 61.82
Motti 1500m 270.39
Nazarov 100m 10.71
Nazarov Long 769.0
Nazarov Shot 13.73
Nazarov High 216.0
Nazarov 400m 49.21
Nazarov 110m 13.88
Nazarov Discus 41.68
Nazarov Pole 470.0
Nazarov Javelin 56.6
Nazarov 1500m 276.36
Plaziat 100m 10.7
Plaziat Long 738.0
Plaziat Shot 14.5
Plaziat High 206.99999999999997
Plaziat 400m 49.31
Plaziat 110m 14.15
Plaziat Discus 44.58
Plaziat Pole 480.0
Plaziat Javelin 54.64
Plaziat 1500m 263.59
Nevski 100m 11.22
Nevski Long 739.0
Nevski Shot 16.42
Nevski High 195.0
Nevski 400m 50.59
Nevski 110m 14.87
Nevski Discus 47.26
Nevski Pole 490.00000000000006
Nevski Javelin 65.88
Nevski 1500m 265.24
Schenk 100m 11.42
Schenk Long 763.0
Schenk Shot 15.3
Schenk High 225.0
Schenk 400m 51.34
Schenk 110m 15.03
Schenk Discus 47.26
Schenk Pole 450.0
Schenk Javelin 61.42
Schenk 1500m 263.55
Zhelanov 100m 11.07
Zhelanov Long 746.0
Zhelanov Shot 13.98
Zhelanov High 210.0
Zhelanov 400m 49.97
Zhelanov 110m 14.62
Zhelanov Discus 46.56
Zhelanov Pole 500.0
Zhelanov Javelin 56.36
Zhelanov 1500m 265.14
Silva 100m 11.07
Silva Long 761.0
Silva Shot 14.3
Silva High 210.0
Silva 400m 48.97
Silva 110m 14
Silva Discus 49.04
Silva Pole 470.0
Silva Javelin 56.12
Silva 1500m 288.25
Blondel 100m 10.97
Blondel Long 750.0
Blondel Shot 13.47
Blondel High 199.0
Blondel 400m 47.72
Blondel 110m 14.24
Blondel Discus 41.46
Blondel Pole 500.0
Blondel Javelin 54.94
Blondel 1500m 261.26
Kinder 100m 10.87
Kinder Long 716.0
Kinder Shot 15.69
Kinder High 200.99999999999997
Kinder 400m 50.17
Kinder 110m 14.49
Kinder Discus 46.82
Kinder Pole 500.0
Kinder Javelin 69.44
Kinder 1500m 306.03
Freimuth 100m 11.21
Freimuth Long 717.0
Freimuth Shot 15.51
Freimuth High 195.0
Freimuth 400m 49.08
Freimuth 110m 14.65
Freimuth Discus 48.46
Freimuth Pole 490.00000000000006
Freimuth Javelin 63.1
Freimuth 1500m 273.79
Babi 100m 10.82
Babi Long 721.0
Babi Shot 14.36
Babi High 210.0
Babi 400m 48.51
Babi 110m 13.84
Babi Discus 40.16
Babi Pole 480.0
Babi Javelin 53.2
Babi 1500m 266.96
Areshin 100m 10.8
Areshin Long 750.0
Areshin Shot 14.64
Areshin High 204.0
Areshin 400m 49.58
Areshin 110m 14.37
Areshin Discus 43.8
Areshin Pole 470.0
Areshin Javelin 55.54
Areshin 1500m 270.01
Fahner 100m 10.96
Fahner Long 733.0
Fahner Shot 14.23
Fahner High 195.0
Fahner 400m 48.36
Fahner 110m 14.71
Fahner Discus 47.14
Fahner Pole 459.99999999999994
Fahner Javelin 63.12
Fahner 1500m 267.53
Popov 100m 11.29
Popov Long 749.0
Popov Shot 14.55
Popov High 200.0
Popov 400m 50.89
Popov 110m 15.2
Popov Discus 49.28
Popov Pole 490.00000000000006
Popov Javelin 61.04
Popov 1500m 267.28
Muzzio 100m 10.88
Muzzio Long 715.0
Muzzio Shot 17
Muzzio High 193.0
Muzzio 400m 49.35
Muzzio 110m 14.85
Muzzio Discus 49.42
Muzzio Pole 440.00000000000006
Muzzio Javelin 60.02
Muzzio 1500m 276.36
Smith 100m 10.96
Smith Long 740.0
Smith Shot 14.26
Smith High 208.0
Smith 400m 48.13
Smith 110m 14.62
Smith Discus 43.82
Smith Pole 430.0
Smith Javelin 61.92
Smith 1500m 274.92
Thompson 100m 10.67
Thompson Long 752.0
Thompson Shot 15.09
Thompson High 200.99999999999997
Thompson 400m 48.61
Thompson 110m 14.87
Thompson Discus 45.18
Thompson Pole 480.0
Thompson Javelin 54.14
Thompson 1500m 288.78
Connolly 100m 10.69
Connolly Long 684.0
Connolly Shot 13.79
Connolly High 209.0
Connolly 400m 49.26
Connolly 110m 14.64
Connolly Discus 40.68
Connolly Pole 459.99999999999994
Connolly Javelin 69.98
Connolly 1500m 274.98
Fichtner 100m 11.05
Fichtner Long 747.0
Fichtner Shot 15.1
Fichtner High 199.0
Fichtner 400m 50.24
Fichtner 110m 15.11
Fichtner Discus 46.76
Fichtner Pole 500.0
Fichtner Javelin 54.24
Fichtner 1500m 275.42
Neugebauer 100m 10.99
Neugebauer Long 743.0
Neugebauer Shot 13.79
Neugebauer High 209.0
Neugebauer 400m 48.14
Neugebauer 110m 14.2
Neugebauer Discus 43.54
Neugebauer Pole 440.00000000000006
Neugebauer Javelin 56.76
Neugebauer 1500m 281.82
Medved 100m 11.23
Medved Long 742.0
Medved Shot 15.54
Medved High 210.0
Medved 400m 51.53
Medved 110m 14.84
Medved Discus 44.52
Medved Pole 480.0
Medved Javelin 58.3
Medved 1500m 280.78
Lyakh 100m 11.3
Lyakh Long 765.0
Lyakh Shot 14.86
Lyakh High 200.0
Lyakh 400m 51.4
Lyakh 110m 14.97
Lyakh Discus 44.82
Lyakh Pole 509.99999999999994
Lyakh Javelin 61.66
Lyakh 1500m 288.53
Malachowski 100m 11.19
Malachowski Long 696.0
Malachowski Shot 13.72
Malachowski High 204.0
Malachowski 400m 48.91
Malachowski 110m 14.56
Malachowski Discus 42.02
Malachowski Pole 470.0
Malachowski Javelin 61.88
Malachowski 1500m 259.52
Johnson 100m 11.2
Johnson Long 721.0
Johnson Shot 13.71
Johnson High 200.0
Johnson 400m 49.57
Johnson 110m 14.72
Johnson Discus 45.5
Johnson Pole 490.00000000000006
